"","seller_id","customer_unique_id","customer_lat","customer_lng","seller_lat","seller_lng","dist","clust"
"38","5fd924b4836098a5be0ecf81ba054ce0","a239b8e2fbce33780f1f1912e2ee5275",-3.073350152,-60.00195277,-23.5380488,-46.50652036,24.5138855893212,"3"
"39","fa1c13f2614d7b5c4749cbc52fecda94","a1f6ebf793aa3223c0f7d074887ff021",-1.464343814,-48.49281849,-22.82213651,-47.27033543,21.3927504935036,"4"
"40","92eb0f42c21942b6552362b9b114707d","cf4e26095eea9699bdad6b03aba5d64a",-2.533518298,-44.238775,-23.53755537,-46.53822847,21.1295305102277,"4"
"41","7e1fb0a3ebfb01ffb3a7dae98bf3238d","d00ff6cef15542658c3d75742fa2dca8",-0.04459228,-51.16346319,-20.55362363,-47.38735912,20.8537605448694,"4"
"42","6560211a19b47992c3666cc44a7e94c0","91386671216084fa7b46885f47eb2c52",-4.956031993,-37.12783949,-23.65236618,-46.75575337,21.0297322311218,"1"
"43","53243585a1d6dc2643021fd1853d8905","c8460e4251689ba205045f3ea17884a1",-29.99999504,-51.09626346,-12.89316675,-38.33787463,21.3405730869865,"2"
"44","6560211a19b47992c3666cc44a7e94c0","e24fd88c2ae70a0eac18426e9485afe1",-3.566914818,-39.93850253,-23.65236618,-46.75575337,21.2108525389893,"1"
"45","7a67c85e85bb2ce8582c35f2203ad736","ea2da7e0fb364b67989d4b8b214821dc",-5.776720357,-35.30055977,-23.55233644,-46.53686856,21.0291978533286,"1"
"46","cac4c8e7b1ca6252d8f20b2fc1a2e4af","e6e62ad03df4dc30856d12fe2c1c1366",-3.842756377,-38.61310414,-23.13411288,-47.22797514,21.1275279688013,"1"
"47","4c2b230173bb36f9b240f2b8ac11786e","bfca360f42d8ab1665ed2af91ac99185",-3.758396169,-38.56817645,-23.58493742,-46.49867324,21.35379397938,"1"
"48","d4e4b5192cba4e0e66eb12a9d347239d","fa9e894ac0b2378ba83156e9281caacc",-3.003454716,-60.03660523,-24.71167357,-53.74760648,22.6008466896854,"3"
"49","c003204e1ab016dfa150abc119207b24","8837a3d0a8c6ca2e5db6316ff8685128",-3.881840994,-38.6329311,-23.37087915,-46.84796833,21.1496913674008,"1"
"50","8b321bb669392f5163d04c59e235e066","be74f6ac514261775c3c6dd51b0a1e1a",-2.532493843,-44.16157841,-23.53826851,-46.63942263,21.1514132232191,"4"
"51","cca3071e3e9bb7d12640c9fbe2301306","2dfc1dc2371019435ae8a8f78ca4219d",-5.883632921,-35.20384949,-21.75732064,-48.82974353,20.9198219445013,"1"
"52","3b15288545f8928d3e65a8f949a28291","f64a5fff9f33800bb58f4d8aa5513ff3",-3.82462516,-38.51479918,-21.75732064,-48.82974353,20.687668890477,"1"
"53","fa1c13f2614d7b5c4749cbc52fecda94","1ee42b320be100d406f7bb7b7acb8a14",-8.766194546,-63.89356546,-22.82213651,-47.27033543,21.7692737849849,"5"
"54","6560211a19b47992c3666cc44a7e94c0","0e5c70882ea4e570d8024b0b767a4cb1",-3.751374534,-38.47240235,-23.65236618,-46.75575337,21.5560518791057,"1"
"55","272f092de69afedd4d2969440b37f18f","a1076ad45e2928facb47a0fa1a5ae915",-10.77706083,-65.32207707,-23.59494036,-46.54115925,22.7380938032894,"5"
"56","9d681c7e12db302cb261e721040dde65","55e0c823ce371fd80f780ef8eb789dc5",-8.041988382,-34.94780774,-25.46997356,-49.3073723,22.5816687097609,"1"
"57","9d681c7e12db302cb261e721040dde65","87d5e42b1563c49610513cc6511c05bc",-3.114482021,-59.96494548,-25.46997356,-49.3073723,24.7659416949438,"3"
"58","cc419e0650a3c5ba77189a1882b7556a","6d787c55a39fe529ecc723fcb79ce16d",-3.756245652,-38.55001447,-23.65936364,-46.52318334,21.4407445643519,"1"
"59","e49c26c3edfa46d227d5121a6b6e4d37","f041d0ca4717eab95d05b412e6aaea17",-22.29677948,-53.26952144,-9.024839005,-36.57020045,21.3310038558666,"2"
"60","6560211a19b47992c3666cc44a7e94c0","5387dd688b5728d24ab1f6cf69aea40f",-1.455600001,-48.47938145,-23.65236618,-46.75575337,22.2635873695899,"4"
"61","7a67c85e85bb2ce8582c35f2203ad736","5e6fa0f7430f7ff95d2ae12438ee96e6",-1.351061857,-48.38459212,-23.55233644,-46.53686856,22.2780312295306,"4"
"62","06a2c3af7b3aee5d69171b0e14f0ee87","20ae758fb6688386d9d1540f63d380e0",-29.8955916,-50.25566065,-2.501242201,-44.24816337,28.0453276422954,"2"
"63","f262cbc1c910c83959f849465454ddd3","0765eb6e6e907f3e523294060bd6c51a",-5.846927746,-35.20377477,-23.53516852,-46.49726785,20.9861108266159,"1"
"64","6560211a19b47992c3666cc44a7e94c0","bd45cc3d978aa1deea0c23ca2d60c54e",-1.301054576,-48.47023116,-23.65236618,-46.75575337,22.4169704579256,"4"
"65","1f9ab4708f3056ede07124aad39a2554","636c1718d558842a48abfd2f26dce2d7",-7.587710043,-35.10230029,-21.93054778,-50.49834751,21.0417505058486,"1"
"66","f5a590cf36251cf1162ea35bef76fe84","a63af578b9678bf77a59f70a96dc3272",-2.500952454,-44.22708376,-23.7156039,-46.55408471,21.3418923574404,"4"
"67","e9d99831abad74458942f21e16f33f92","4ad7084997dec8e94c385caec1970669",-5.886563453,-35.20824132,-23.53103954,-46.51583258,20.9568403269182,"1"
"68","1ca7077d890b907f89be8c954a02686a","4e45d04dd97c6185e03a374d0024ec04",-3.789943662,-38.55058854,-23.41861387,-46.95887634,21.3537818163916,"1"
"69","b6dc74ed30f124f95227bed4e43a3bed","bb9e3b6a4a25010f208120cf009c9d9b",-1.299141402,-47.93207078,-23.39060658,-51.44664447,22.3692883644793,"4"
"70","f4aba7c0bca51484c30ab7bdc34bcdd1","c52b27dfe7bd1e471a3cd013ebc3aceb",-2.517652162,-44.24148937,-23.54190585,-46.63508762,21.1600698420347,"4"
"71","ccc4bbb5f32a6ab2b7066a4130f114e3","f72c62e3003b21da59e71cc5d92fa7ac",-9.731920433,-35.85914026,-25.45693388,-49.30945498,20.6926802028007,"1"
"72","a3a38f4affed601eb87a97788c949667","cfc5a054f35df6ce92631773f31ad179",-2.543969649,-44.28354731,-26.28730662,-48.85180159,24.1788129916502,"4"
"73","9f505651f4a6abe901a56cdc21508025","6dd3c4339de6aa207cf4099bd3edac40",-1.427352354,-48.47287417,-23.5898474,-46.63261381,22.2387667116808,"4"
"74","7e3f87d16fb353f408d467e74fbd8014","dc9431e47beadfe1188b67bec3717969",-3.786626668,-38.56794548,-23.71691621,-46.69469317,21.5234864565403,"1"
"75","66922902710d126a0e7d26b0e3805106","7cc3f51930537216ff70ecdc8f506a37",-3.05322747,-60.03153544,-19.83768156,-43.92405254,23.2630373011159,"3"
"76","e5e33c0d8e7e002f398f5dc4cbbb338f","d744cabf5f797c46cf17ace45c496b63",-2.862999777,-40.47832448,-22.32247412,-49.02934087,21.2553763318348,"1"
"77","cc419e0650a3c5ba77189a1882b7556a","fde6994db8fea368850378a9e1e55666",-1.436809214,-48.45544745,-23.65936364,-46.52318334,22.3064019915209,"4"
"78","f805b96fa705ba7995a221f1749dc141","e42e5cffaa896ecca5e413413783552a",-7.234276884,-35.90222547,-23.42248646,-51.93840509,22.7863377066478,"1"
"79","e8b3a3a38279a82f0e5d006d5e5b7d2c","5e767052fceebe0be1b8ecd6eeed6d6b",-1.359190157,-48.40232828,-23.6227481,-52.47011838,22.6321216102021,"4"
"80","2a84855fd20af891be03bc5924d2b453","a11fab839d5f019d86ad3c2970545a5f",-8.722944764,-63.87615815,-19.91782603,-43.94241794,22.8621819894692,"5"
"81","9f505651f4a6abe901a56cdc21508025","9ec5dd9399e8b72cb81c2f2d3d83d1f0",-5.875625074,-35.20414083,-23.5898474,-46.63261381,21.0808839299861,"1"
"82","25e6ffe976bd75618accfe16cefcbd0d","6c90d5dc3eb640f2b47664861cc2619b",-4.35592879,-39.31437621,-23.57021169,-46.71083963,20.5887430039969,"1"
"83","de23c3b98a88888289c6f5cc1209054a","795de358ecda8dcd5c0203b2b753f918",-1.450654921,-48.49759,-23.57669802,-46.71705185,22.1975696715296,"4"
"84","fa40cc5b934574b62717c68f3d678b6d","e6b73803937de4962f3668d7dbe6b0b3",-3.87887417,-38.61874598,-23.47281466,-46.60072915,21.1573760010977,"1"
"85","9add47bf45ce8e8c7db6b9cf670b1e09","39ad73330d73303bb9fc7ff14430db1c",-4.334329809,-40.15409036,-25.67317667,-49.32801202,23.2272948054875,"1"
"86","df560393f3a51e74553ab94004ba5c87","3e7a68a9a380c6802aa79a54be7c2e70",-2.538110033,-44.28934964,-22.92938379,-53.13587259,22.2275732759515,"4"
"87","6560211a19b47992c3666cc44a7e94c0","ac8302986b817117d13bfec24517a5b8",-1.127958264,-47.61973921,-23.65236618,-46.75575337,22.5409721063242,"4"
"88","cc419e0650a3c5ba77189a1882b7556a","75bbb6b481a1df1689bb769e63ec3acb",-3.4368323,-39.14963243,-23.65936364,-46.52318334,21.5248699605745,"1"
"89","6039e27294dc75811c0d8a39069f52c0","97b7e420622142b94bae2465a7ea4423",-1.321536305,-48.47228603,-23.55355704,-46.80913962,22.2941427720952,"4"
"90","e9779976487b77c6d4ac45f75ec7afe9","73228153dc0dc40a069e765134e8217b",-5.7504738,-35.25079972,-24.00892315,-46.41912534,21.4033284752831,"1"
"91","87142160b41353c4e5fca2360caf6f92","803f32a3dc54fccf006d57d5f2df9b2b",-2.561914345,-44.23262619,-30.00818157,-51.20130444,28.3171337027273,"4"
"92","ea8482cd71df3c1969d7b9473ff13abc","70fb0ed2f1a54b96f98763fc86199ef2",-3.742130649,-38.52390517,-23.62547546,-46.61200044,21.4654300206103,"1"
"93","37be5a7c751166fbc5f8ccba4119e043","dea99e99d6d263f5d87cf500007e642b",-9.993371563,-67.8164331,-23.61273445,-46.59813418,25.2131563773016,"5"
"94","d91fb3b7d041e83b64a00a3edfb37e4f","7ae0d91d3f88f2c52af40452f113167c",-8.765544008,-63.84316518,-24.02652567,-46.47823694,23.1179214910911,"5"
"95","d1c281d3ae149232351cd8c8cc885f0d","26c6ce4fe5832390bc851493c8fcfac4",-5.834605203,-35.21889025,-21.75732064,-48.82974353,20.9472717530796,"1"
"96","c31eff8334d6b3047ed34bebd4d62c36","13df7eb64b9577ce07a5e767e24bbe64",-2.514354535,-44.29813469,-23.19290375,-47.2753097,20.8917679643764,"4"
"97","ccc4bbb5f32a6ab2b7066a4130f114e3","918defbde32da786dc3e8a2fc90d6a2f",-8.007673288,-34.88192811,-25.45693388,-49.30945498,22.641338891331,"1"
"98","0432ead42b6c8a0bdf68154add917fdf","8f537f042c462a28337f39b4474f1507",-1.348565642,-48.44587646,-23.66003087,-46.44151149,22.4013160227969,"4"
"99","6560211a19b47992c3666cc44a7e94c0","de6d0cc54acbe9c1a7d7967e29fbb899",-1.301476883,-47.93645513,-23.65236618,-46.75575337,22.3820532796439,"4"
"100","ba90964cff9b9e0e6f32b23b82465f7b","c705e3b98b76bd8e56d09625ac94216a",-9.903147037,-63.03373155,-23.42996354,-46.49796973,21.3636650337343,"5"
"101","7e93a43ef30c4f03f38b393420bc753a","1fcc678e05cac2f2cf25563977d488c7",-4.333220344,-38.87856899,-23.4896879,-46.95291516,20.7885861784075,"1"
"102","05ff92fedb5be47920fea08e501238b9","557b158701bedbb76b856eb5f3af51b1",-7.168371195,-34.8417477,-28.29055252,-54.26251143,28.6934244694261,"1"
"103","099095b050cfe8eb1ddff5317587e96e","5db0e24b2c898dae46aad6b8bc8c947c",-3.755409013,-38.54512902,-23.54868916,-46.56553814,21.3565189445706,"1"
"104","f457c46070d02cadd8a68551231220dd","087dd27ff788395ed2877c049672afe6",-1.416163288,-48.4487295,-23.41443277,-51.88601799,22.2651928436782,"4"
"105","8b321bb669392f5163d04c59e235e066","851b332d79a4f03f4d69f3605db222cb",-1.288205002,-48.47619588,-23.53826851,-46.63942263,22.3257488582567,"4"
"106","ccc4bbb5f32a6ab2b7066a4130f114e3","842909a01087405cc84f9c41d519b3f4",-8.19984274,-34.92236703,-25.45693388,-49.30945498,22.4676544012788,"1"
"107","8d79c8a04e42d722a75097ce5cbcf2ef","177c725937ae5f96171bb8b43f196dfa",-23.58469373,-46.63358591,-3.766765996,-38.65536409,21.3635737431538,"2"
"108","cc419e0650a3c5ba77189a1882b7556a","8fc0b9484c354a47742cab1a935d759d",-3.912322652,-38.37643499,-23.65936364,-46.52318334,21.3615340380783,"1"
"109","53243585a1d6dc2643021fd1853d8905","905d074d367922a5b2a7b828108a8941",-9.718738594,-63.32493532,-12.89316675,-38.33787463,25.1878978091334,"5"
"110","f84a00e60c73a49e7e851c9bdca3a5bb","3e7d8d6bd7100a5c71cdf2572a0b402c",-1.437018085,-48.48705731,-22.88930321,-43.30454037,22.0694136514245,"4"
"111","a3a38f4affed601eb87a97788c949667","903fccb1294b588a6c82921ca23acd0d",-5.866604369,-35.21027288,-26.28730662,-48.85180159,24.5580208072587,"1"
"112","82e0a475a88cc9595229d8029273f045","0b5da348e71b60d46741d90a45a8bc10",-1.426635111,-48.46411643,-23.53989924,-46.54740653,22.1961759607297,"4"
"113","ccc4bbb5f32a6ab2b7066a4130f114e3","be83d747a325c0b259b6717700622e36",-8.34216486,-36.41239957,-25.45693388,-49.30945498,21.4301039861351,"1"
"114","7c67e1448b00f6e969d365cea6b010ab","afff0a82d666cefe84a5bbafc923f8cc",-1.357606494,-48.43855018,-23.48611145,-46.36672077,22.2252830958766,"4"
"115","381c83fdca332ea6afd896da20bf6e4a","e6bce3bae4ce9bba358e56e51d9e005a",-3.778838654,-38.5711134,-25.43364817,-49.26917338,24.1532453825551,"1"
"116","b2a6d334e2833acea353624840e25a0e","379e4b6c7f7a996e735ba50e7dc353c8",-8.75722031,-63.87493002,-23.62173806,-46.61838377,22.7759143925871,"5"
"117","f7ba60f8c3f99e7ee4042fdef03b70c4","698b9fba35afa2346c8e579695ca2151",-3.751452686,-38.5808321,-23.66130476,-46.56429641,21.4508254386074,"1"
"118","1025f0e2d44d7041d6cf58b6550e0bfa","475be2351340859d5701f203d3a2e8b6",-3.756161261,-38.53113202,-23.59549859,-46.55972696,21.402281242065,"1"
"119","e5a3438891c0bfdb9394643f95273d8e","811c9b54f0a0a0a96dc95e4c7bf82769",-1.434449863,-48.46638645,-22.56075502,-47.44649444,21.1509089473419,"4"
"120","6bef34c5be6f2bbd70aa5165f6df94b1","2d20a91bda6cce68319de3919a613914",-5.076502877,-42.77628487,-26.8276033,-49.27037623,22.6998588586682,"1"
"121","80e6699fe29150b372a0c8a1ebf7dcc8","f7a4e3a119ca95171fb62bde4a271c03",-3.744184713,-38.48418839,-25.43722593,-49.19396559,24.1927130540603,"1"
"122","c458e2045a8aa8964f8879af03fdcce6","2f8fdcc19a1a75fcbc5fb429998336bc",-0.05513742,-51.15910937,-23.64244127,-46.56083127,24.0313350523263,"4"
"123","ccc4bbb5f32a6ab2b7066a4130f114e3","d62379e90c47d0e7e4629f4094140a43",-3.839106143,-38.51490231,-25.45693388,-49.30945498,24.1630470638951,"1"
"124","bf3c6d2a28b2b5501e6c15448982dcc9","d71acfcc8e6cfbfcec402dab6534a0da",-2.545530806,-44.26272239,-23.63500526,-46.59911605,21.2184982522422,"4"
"125","ea8482cd71df3c1969d7b9473ff13abc","425634deb94b1080fc7d283f3a644941",-2.996848828,-47.35721061,-23.62547546,-46.61200044,20.6420826207031,"4"
"126","d98eec89afa3380e14463da2aabaea72","1fe67d280cf34bb8e80163556187394e",-7.233828315,-39.29489864,-30.03321276,-51.2314379,25.7350519831694,"1"
"127","2138ccb85b11a4ec1e37afbd1c8eda1f","fc6edb96180128815a10afb2297bf552",2.829994575,-60.72275024,-23.53994436,-46.43981619,29.9895962712451,"3"
"128","8602a61d680a10a82cceeeda0d99ea3d","88384ec160635fc5e173a65201e68053",-5.896610227,-35.76288064,-23.55018978,-46.63402356,20.7323568226376,"1"
"129","fa1a9dec3a9940c072684a46728bf1fc","f6f2dfcb90524d0c49fcdace1f03cbf6",-5.879928759,-35.17693591,-28.71598012,-49.29965138,26.8502576153155,"1"
"130","128639473a139ac0f3e5f5ade55873a5","c6e12d73878f91e2cc828da5da88663e",-7.078711044,-36.05967093,-23.43113061,-51.91823532,22.7792820381652,"1"
"131","669ae81880e08f269a64487cfb287169","181fe5cb523664e70003f36f5ba01d23",-7.489403188,-38.98429195,-27.21458658,-49.63772542,22.418262745979,"1"
"132","1127b7f2594683f2510f1c2c834a486b","285c863b24e651c7fc879928cbf422ca",-4.032750768,-38.30522161,-22.85798998,-47.05305088,20.7584717242405,"1"
"133","6d66611d7c44cc30ce351abc49a68421","8858d6560a5cae6209296667e41d07e2",-9.295284884,-64.54803083,-23.64963227,-46.66066471,22.934802279263,"5"
"134","8b321bb669392f5163d04c59e235e066","b349278984725808b0928f12b0ca24a6",-2.522526391,-44.25927262,-23.53826851,-46.63942263,21.1500952925138,"4"
"135","8160255418d5aaa7dbdc9f4c64ebda44","145e836d1caf31fe74237bf0abbd5a9b",-3.734568788,-38.51053387,-21.75732064,-48.82974353,20.7679000461242,"1"
"136","c31eff8334d6b3047ed34bebd4d62c36","0f199a41b250c91989536f3a176e85b6",0.082158588,-51.0587559,-23.19290375,-47.2753097,23.5805638606476,"4"
"137","ff4ea69c2a729e83e63c7579e4ef8170","fec0dcbfd223398c1e3fbbcdc38a1a68",-3.205890755,-52.22393915,-23.45350533,-46.56243078,21.0242377507802,"4"
"138","1025f0e2d44d7041d6cf58b6550e0bfa","4dd1b10247e8e0e4387db762e20a2b50",-3.844585897,-38.48368843,-23.59549859,-46.55972696,21.3382508782832,"1"
"139","bd697db56ff8e7c9cd1abeb7f72029b2","c58d9c1a65fed7223ae6ec659e2abe5e",-8.781499119,-63.87963501,-23.54455956,-46.51680507,22.7906958452343,"5"
"140","87142160b41353c4e5fca2360caf6f92","9202421110f6a19ddcf0b9b93602a0a1",-8.366340905,-35.24120297,-30.00818157,-51.20130444,26.8904091880719,"1"
"141","f08c008c8a8d31417763738a1788a2a8","ff53f01e01b4920e90f47e742878cd19",-11.25353299,-39.37766198,-25.44286212,-54.40276473,20.666174629271,"1"
"142","fa40cc5b934574b62717c68f3d678b6d","f7d7fc0a59ef4363fdce6e3aa069d498",-9.967843045,-67.81328447,-23.47281466,-46.60072915,25.1467047846436,"5"
"143","c9c7905cffc4ef9ff9f113554423e671","005ee3e015ec18092d7782e507cf68fe",-10.02102061,-67.80168028,-23.72405549,-46.85665731,25.0293258426256,"5"
"144","b1ac6ea7895bc3dd6f0f6f4abbdd2821","da79f631be2ff2b72fae0427676727bc",-9.647710959,-35.70620432,-29.91940297,-51.14505893,25.4813604161465,"1"
"145","8090490573c6c0aa343a7231ebcb8c86","b893bc8aa2ad7f9b249f77eaf590d9a3",-3.781373736,-38.48632154,-23.60497215,-46.62000603,21.4273628209915,"1"
"146","e9779976487b77c6d4ac45f75ec7afe9","3d63d3e85947d64c59f9d3b6f43b4027",-4.080853106,-39.94746354,-24.00892315,-46.41912534,20.9525745943583,"1"
"147","77530e9772f57a62c906e1c21538ab82","1bfa238eaadd40580532424c2f383b46",-3.840413377,-38.48805812,-25.45693388,-49.30945498,24.1738823662695,"1"
"148","c4d51195486dc781531876a7d00453d8","da4cc4e2ac4d719b70b3d98f1733dcce",-1.42655557,-48.46566331,-22.11068058,-51.39909212,20.8910993490684,"4"
"149","7c67e1448b00f6e969d365cea6b010ab","91d5da8c24686b483a7b08bfddf5c344",-3.78613174,-38.5532507,-23.48611145,-46.36672077,21.1929119072674,"1"
"150","6560211a19b47992c3666cc44a7e94c0","198fa73f9282fb46d9b5b5c25394b7e1",-5.739410602,-35.24575072,-23.65236618,-46.75575337,21.2921144685634,"1"
"151","fa40cc5b934574b62717c68f3d678b6d","e4267ee795e0af3be8273761caef9bae",-3.728488244,-38.65922549,-23.47281466,-46.60072915,21.2815860781886,"1"
"152","dbc22125167c298ef99da25668e1011f","62c17a9631a1a12d877943b6d1515abc",-0.86274139,-48.13587258,-22.26258413,-46.17112394,21.4898465912419,"4"
"153","4c2b230173bb36f9b240f2b8ac11786e","3a1b96376a45fa28e4f746ebae3a8f52",-2.552757119,-44.31757643,-23.58493742,-46.49867324,21.1449708325257,"4"
"154","ccc4bbb5f32a6ab2b7066a4130f114e3","5d5adbd08f3898549b7a636ba275e717",-5.154073841,-37.36227133,-25.45693388,-49.30945498,23.5571925944084,"1"
"155","b561927807645834b59ef0d16ba55a24","08000bf3f358f324fcf4db2d071d0155",-3.815513705,-38.57712077,-23.4681751,-46.72025344,21.2729337325096,"1"
"156","c3cfdc648177fdbbbb35635a37472c53","ab46e99101c7a6f9beff3e8b77fceeb2",-8.045461141,-34.90838269,-25.46995509,-49.28982106,22.5928917796914,"1"
"157","7e93a43ef30c4f03f38b393420bc753a","0b16886fbd4636b3ba85d357ca317732",-3.785124471,-38.50879907,-23.4896879,-46.95291516,21.437651841302,"1"
"158","aac29b1b99776be73c3049939652091d","df55ce6c8cb70b6d287154e726ad9066",-9.955303078,-67.84853785,-18.9240802,-48.24926719,21.5538946241288,"5"
"159","cc419e0650a3c5ba77189a1882b7556a","ad32aa55d25c7c046b06aa88451bf224",-3.730674994,-38.69890703,-23.65936364,-46.52318334,21.409622390982,"1"
